,,
,,
,1663.71,-6.4575603E-14
,1665.08,-1.9056405E-14
,1666.45,-1.344006E-14
,1667.82,-1.455508E-14
,1669.19,-1.0196927E-14
,1670.57,-2.1670762E-14
,1671.94,-2.7662122E-15
,1673.31,-1.5310373E-14
,1674.68,8.4841141E-15
,1676.05,-1.1432459E-14
,1677.42,-7.3839139E-16
,1678.79,3.6994037E-15
,1680.16,2.7152664E-15
,1681.53,3.5475556E-16
,1682.90,-1.8200561E-14
,1684.27,1.4316183E-14
,1685.64,-1.3578008E-14
,1687.01,4.4293819E-14
,1688.38,4.3023534E-14
,1689.75,1.3987338E-15
,1691.12,-1.1255281E-15
,1692.49,1.0336725E-14
,1693.86,-1.0746743E-14
,1695.23,-1.7497844E-16
,1696.60,1.1693463E-14
,1697.97,-1.5949075E-15
,1699.35,-7.6599544E-15
,1700.72,4.4184927E-15
,1702.09,1.7863232E-14
,1703.46,-1.412152E-15
,1704.83,5.2844861E-15
,1706.20,-7.0648875E-15
,1707.57,5.1254722E-15
,1708.94,5.0485726E-15
,1710.31,1.1156738E-14
,1711.68,9.3190489E-15
,1713.05,-8.940614E-15
,1714.42,2.2755638E-15
,1715.79,5.8899876E-15
,1717.16,2.6462283E-15
,1718.54,-5.8919298E-15
,1719.91,1.3431221E-14
,1721.28,1.1433291E-14
,1722.65,5.5859532E-14
,1724.02,5.900916E-15
,1725.39,2.946031E-15
,1726.76,8.6616954E-15
,1728.13,-1.6340587E-14
,1729.50,2.0113915E-15
,1730.87,2.7041512E-15
,1732.24,2.1079705E-15
,1733.62,-3.0266971E-15
,1734.99,4.4726148E-15
,1736.36,2.1821428E-16
,1737.73,-3.8730925E-15
,1739.10,-3.3138982E-15
,1740.47,-1.558462E-16
,1741.84,-3.0323708E-15
,1743.21,-1.3661576E-15
,1744.58,-4.9898359E-15
,1745.95,6.4593991E-15
,1747.33,9.8076132E-17
,1748.70,1.4362683E-15
,1750.07,3.5103222E-15
,1751.44,4.9306859E-15
,1752.81,3.7832964E-15
,1754.18,4.5273678E-15
,1755.55,-2.5996172E-15
,1756.92,-2.2832178E-15
,1758.29,-5.910984E-16
,1759.67,1.731286E-16
,1761.04,2.3581927E-16
,1762.41,1.2141855E-15
,1763.78,-1.7348865E-15
,1765.15,4.7050067E-15
,1766.52,-6.5369159E-16
,1767.89,8.9038079E-15
,1769.27,4.1032588E-15
,1770.64,1.8620188E-15
,1772.01,-4.1642918E-15
,1773.38,-1.484634E-15
,1774.75,2.4878385E-16
,1776.12,2.4142718E-15
,1777.49,-1.4051991E-15
,1778.86,-2.4579499E-16
,1780.24,1.5104151E-15
,1781.61,1.0457455E-15
,1782.98,2.6274399E-15
,1784.35,-8.1514327E-16
,1785.72,2.4674995E-15
,1787.09,-3.1391488E-15
,1788.46,1.7464718E-15
,1789.84,2.1281459E-14
,1791.21,5.3510972E-15
,1792.58,2.8785832E-15
,1793.95,1.4590815E-15
,1795.32,8.9389536E-16
,1796.69,5.0392205E-15
,1798.07,4.9119597E-15
,1799.44,2.3995344E-15
,1800.81,-8.7495073E-15
,1802.18,-1.0781708E-15
,1803.55,3.9487135E-16
,1804.92,3.5990557E-15
,1806.29,9.5843493E-16
