,1651.42,2.2202052E-16
,1652.96,-6.7187119E-16
,1654.51,4.7350545E-16
,1656.05,1.4541743E-16
,1657.59,-6.4737796E-16
,1659.14,-4.2436255E-16
,1660.68,-2.3345578E-16
,1662.23,2.5846252E-16
,1663.77,-4.6124454E-16
,1665.32,-3.299064E-17
,1666.86,1.2892019E-16
,1668.40,-1.6491144E-18
,1669.95,5.5696186E-16
,1671.49,-2.2636508E-16
,1673.04,5.5913671E-17
,1674.58,2.8095325E-17
,1676.12,-5.1476303E-17
,1677.67,4.7109911E-17
,1679.21,-5.92931E-18
,1680.76,-4.4485096E-16
,1682.30,4.1753013E-17
,1683.85,3.0430482E-16
,1685.39,3.7093254E-16
,1686.93,1.30616E-16
,1688.48,6.5370383E-17
,1690.02,2.9822013E-16
,1691.57,-3.1852295E-16
,1693.11,3.5164169E-17
,1694.66,-2.3874042E-16
,1696.20,-2.6646225E-16
,1697.74,2.0206062E-16
,1699.29,6.2821972E-17
,1700.83,-1.4855398E-16
,1702.38,5.6702357E-17
,1703.92,2.284091E-16
,1705.47,4.2894404E-17
,1707.01,8.4274431E-17
,1708.56,-2.7430381E-17
,1710.10,3.8860498E-16
,1711.64,-2.5157479E-16
,1713.19,1.9399789E-16
,1714.73,2.269124E-17
,1716.28,1.1171445E-16
,1717.82,7.2499805E-16
,1719.37,2.0138425E-16
,1720.91,-1.4091257E-16
,1722.46,1.3464824E-16
,1724.00,2.8679996E-16
,1725.54,1.7952697E-16
,1727.09,6.5882595E-18
,1728.63,2.4241358E-16
,1730.18,-1.5084209E-17
,1731.72,2.2565373E-17
,1733.27,1.2965085E-16
,1734.81,-9.1168929E-17
,1736.36,2.3334622E-16
,1737.90,-1.6367075E-16
,1739.45,2.102193E-17
,1740.99,9.0954517E-17
,1742.53,-7.3543695E-17
,1744.08,1.3214563E-17
,1745.62,-6.7430208E-17
,1747.17,6.6313263E-17
,1748.71,1.4527438E-16
,1750.26,3.2107499E-17
,1751.80,-7.4859905E-17
,1753.35,5.8150221E-17
,1754.89,-9.6487475E-17
,1756.44,-1.0899724E-16
,1757.98,-8.7132982E-17
,1759.53,1.9532365E-16
,1761.07,7.075789E-17
,1762.62,-1.6532619E-16
,1764.16,-9.0698826E-17
,1765.71,2.3082844E-16
,1767.25,8.7046426E-17
,1768.79,2.1781215E-16
,1770.34,2.5247583E-16
,1771.88,4.2126416E-17
,1773.43,3.9330739E-16
,1774.97,-5.7205872E-17
,1776.52,5.4858216E-16
,1778.06,2.3630737E-17
,1779.61,-1.1720621E-16
,1781.15,8.4694606E-17
,1782.70,4.6816512E-16
,1784.24,-6.3837836E-17
,1785.79,1.9520478E-18
,1787.33,2.7360406E-16
,1788.88,1.0665628E-16
,1790.42,1.6141851E-17
,1791.97,1.1153436E-16
,1793.51,1.9063946E-17
,1795.06,1.8340626E-16
,1796.60,1.8397268E-16
,1798.15,3.1864064E-16
,1799.69,-1.0134537E-17
,1801.24,-6.9223073E-17
,1802.78,2.4817189E-16
,1804.33,-1.4081954E-17
,1805.87,7.9038252E-17
,1807.42,9.0683771E-17
,1808.96,-5.6988732E-18
,1810.51,-7.1946661E-17
,1812.05,2.2757314E-16
,1813.60,-9.6624172E-17
,1815.14,1.6796084E-16
,1816.69,1.2777168E-16
,1818.23,2.3828294E-16
,1819.78,-5.1572405E-17
,1821.32,1.3680284E-16
,1822.87,1.9127837E-16
,1824.41,1.8407709E-16
,1825.96,4.4355854E-16
,1827.50,1.9737105E-16
,1829.05,1.9557422E-16
,1830.59,2.6543286E-16
,1832.14,1.2392996E-16
,1833.68,4.0944556E-16
,1835.23,2.5597942E-16
,1836.77,6.1125635E-16
,1838.32,3.4308154E-16
,1839.86,1.1346624E-16
,1841.41,2.3296757E-16
,1842.95,1.3515068E-16
,1844.50,3.0684348E-16
,1846.04,2.1025504E-16
,1847.59,1.9307986E-16
,1849.13,4.6040915E-16
,1850.68,7.7712202E-17
,1852.23,2.8406102E-16
,1853.77,9.9279223E-17
,1855.32,8.9917418E-17
,1856.86,3.4355018E-16
,1858.41,1.8213057E-16
,1859.95,1.9694797E-16
,1861.50,1.8582373E-16
,1863.04,1.5828419E-16
,1864.59,3.0775457E-16
,1866.13,3.6331639E-16
,1867.68,2.5435349E-16
,1869.22,1.9259196E-16
,1870.77,4.2029507E-16
,1872.31,3.6249111E-16
,1873.86,5.2558887E-16
,1875.40,3.1897585E-16
,1876.95,5.7204889E-16
,1878.50,3.8792971E-16
,1880.04,4.5358313E-16
,1881.59,2.2640283E-16
,1883.13,4.1731842E-16
,1884.68,3.1942208E-16
,1886.22,4.0299006E-16
,1887.77,6.0928779E-16
,1889.31,5.7020458E-16
,1890.86,3.8787296E-16
,1892.40,6.9827506E-16
,1893.95,6.194777E-16
,1895.50,5.5174472E-16
,1897.04,7.5855496E-16
,1898.59,5.2217342E-16
,1900.13,6.8897882E-16
,1901.68,4.654913E-16
,1903.22,4.091018E-16
,1904.77,5.9289797E-16
,1906.31,6.6111271E-16
,1907.86,6.6232693E-16
,1909.41,5.5437841E-16
,1910.95,5.7178652E-16
,1912.50,2.3890789E-16
,1914.04,5.398475E-16
,1915.59,4.3491367E-16
,1917.13,4.1198378E-16
,1918.68,4.9442737E-16
,1920.23,4.481709E-16
,1921.77,5.9691651E-16
,1923.32,4.9566796E-16
,1924.86,9.7953775E-17
,1926.41,5.0835063E-16
,1927.95,2.459196E-16
,1929.50,2.1230264E-16
,1931.04,5.2566806E-16
,1932.59,3.1898133E-16
,1934.14,3.3074638E-16
,1935.68,3.9974142E-16
,1937.23,5.3174685E-16
,1938.77,3.6525461E-16
,1940.32,5.2604664E-16
,1941.87,2.6709845E-16
,1943.41,2.8784628E-16
,1944.96,3.5287573E-16
,1946.50,1.4981707E-16
,1948.05,3.138854E-16
,1949.59,2.7206891E-16
,1951.14,2.2514072E-16
,1952.69,3.6442049E-16
,1954.23,4.6044018E-16
,1955.78,2.3596874E-16
,1957.32,3.8467784E-16
,1958.87,2.9748345E-16
,1960.42,1.4669764E-16
,1961.96,2.8362946E-16
,1963.51,3.9953774E-16
,1965.05,3.8781533E-16
,1966.60,2.7035627E-16
,1968.14,4.6404785E-16
,1969.69,1.3211876E-16
,1971.24,1.5256693E-16
,1972.78,1.611167E-16
,1974.33,3.4147847E-16
,1975.87,2.505268E-16
,1977.42,3.8524715E-16
,1978.97,3.1152715E-16
,1980.51,3.9307506E-16
,1982.06,3.1359486E-16
,1983.60,2.4742812E-16
,1985.15,2.2981984E-16
,1986.70,3.2156685E-16
,1988.24,2.4761462E-16
,1989.79,4.6692067E-16
,1991.33,4.2369424E-16
,1992.88,4.0555014E-16
,1994.43,5.3519327E-16
,1995.97,3.4927337E-16
,1997.52,3.3039793E-16
,1999.07,2.7091322E-16
,2000.61,2.6880509E-16
,2002.16,2.2517826E-16
,2003.70,5.0058308E-16
,2005.25,3.494517E-16
,2006.80,6.1250583E-16
,2008.34,4.0057146E-16
,2009.89,4.1563234E-16
,2011.43,4.863434E-16
,2012.98,3.7592384E-16
,2014.53,3.9063548E-16
,2016.07,3.7523096E-16
,2017.62,3.6394118E-16
,2019.17,4.2322581E-16
,2020.71,3.9435077E-16
,2022.26,9.4195591E-16
,2023.80,3.6361144E-16
,2025.35,4.8839067E-16
,2026.90,3.657223E-16
,2028.44,6.2914002E-16
,2029.99,4.7872486E-16
,2031.54,3.1893342E-16
,2033.08,2.8652062E-16
,2034.63,5.0181207E-16
,2036.17,3.6734837E-16
,2037.72,3.1138448E-16
,2039.27,3.6484666E-16
,2040.81,4.8677898E-16
,2042.36,3.602586E-16
,2043.91,2.9984286E-16
,2045.45,4.929394E-16
,2047.00,5.0493857E-16
,2048.55,2.9850132E-16
,2050.09,3.1345735E-16
,2051.64,4.3201243E-16
,2053.18,2.9193745E-16
,2054.73,3.4810052E-16
,2056.28,4.606342E-16
,2057.82,2.3408534E-16
,2059.37,4.8078548E-16
,2060.92,3.3968411E-16
,2062.46,2.0236915E-16
,2064.01,2.8410104E-16
,2065.56,2.9859129E-16
,2067.10,3.2445547E-16
,2068.65,3.9818945E-16
,2070.20,2.9758914E-16
,2071.74,3.0171081E-16
,2073.29,2.6622447E-16
,2074.84,2.6774412E-16
,2076.38,4.2526753E-16
,2077.93,4.022448E-16
,2079.48,3.2925936E-16
,2081.02,2.1726235E-16
,2082.57,2.844478E-16
,2084.12,1.363958E-16
,2085.66,3.2384219E-16
,2087.21,3.8205702E-16
,2088.76,3.1822459E-16
,2090.30,2.5295321E-16
,2091.85,2.5397383E-16
,2093.40,2.5919801E-16
,2094.94,2.2254864E-16
,2096.49,1.8340857E-16
,2098.04,2.5568184E-16
,2099.58,2.5551731E-16
,2101.13,2.5766078E-16
,2102.68,1.7629775E-16
,2104.22,2.1023362E-16
,2105.77,2.9989519E-16
,2107.32,2.3214042E-16
,2108.86,1.4245555E-16
,2110.41,1.4066005E-16
,2111.96,2.0887322E-16
,2113.50,1.7077056E-16
,2115.05,2.3084078E-16
,2116.60,1.7376338E-16
,2118.14,6.6362801E-17
,2119.69,6.091591E-17
,2121.24,1.6321265E-16
,2122.78,1.4067658E-16
,2124.33,1.996276E-16
,2125.88,1.5879729E-16
,2127.42,3.2114111E-16
,2128.97,1.2663109E-16
,2130.52,1.6946912E-16
,2132.06,1.0800851E-16
,2133.61,1.8465465E-16
,2135.16,1.8069431E-16
,2136.71,2.4680542E-16
,2138.25,2.0061097E-16
,2139.80,1.1376001E-16
,2141.35,2.0283455E-16
,2142.89,6.1520288E-17
,2144.44,1.1693574E-16
,2145.99,2.2640378E-16
,2147.53,2.1079728E-16
,2149.08,1.5904212E-16
,2150.63,1.6038566E-16
,2152.18,1.6407724E-16
,2153.72,3.0220918E-16
,2155.27,2.420659E-16
,2156.82,1.6816622E-16
,2158.36,1.3765095E-16
,2159.91,3.4767087E-16
,2161.46,8.8830218E-17
,2163.00,1.7091743E-16
,2164.55,2.3658903E-16
,2166.10,2.1959188E-16
,2167.65,1.3609593E-16
,2169.19,1.5383861E-16
,2170.74,1.7107343E-16
,2172.29,2.7039685E-16
