['SN2020rlj', '-host', 345.2900374999999, 23.487208333333335, '']
['SN2019xtw', '-host', 40.88999999999999, -38.625277777777775, '']
['SN2019xdf', '-host', 141.9658708333333, 68.41178888888889, '']
['SN2019wep', '-host', 166.15412499999996, 45.97763888888889, '']
['SN2019wbg', '-host', 180.67801249999997, 1.9843444444444445, '']
['SN2019vxm', '-host', 299.6193291666666, 62.13778888888889, '']
['SN2019tua', '-host', 329.5011666666666, 24.26586111111111, '']
['SN2019pjs', '-host', 271.1681, 21.6345, '']
['SN2019oys', '-host', 106.99690416666665, 31.665366666666664, '']
['SN2019ovr', '-host', 112.20943333333332, 35.54756666666667, '']
['SN2019ofc', '-host', 23.4038625, -38.599722222222226, '']
['SN2019oet', '-host', 343.9877625, -43.43860833333333, '']
['SN2019odp', '-host', 346.82954166666667, 13.855947222222222, '']
['SN2019odf', '-host', 342.1861833333333, 27.57182222222222, '']
['SN2019nyk', '-host', 3.8133541666666666, -8.189444444444444, '']
['SN2019nvm', '-host', 261.4110958333333, 59.44674166666666, '']
['SN2019njv', '-host', 304.9883208333333, 15.377419444444445, '']
['SN2019muj', '-host', 36.57716666666666, -9.835941666666667, '']
['SN2019lsm', '-host', 218.76088333333334, 14.777111111111111, '']
['SN2019kbj', '-host', 332.8413916666666, 19.61763888888889, '']
['SN2019jyw', '-host', 16.625916666666665, -2.198888888888889, '']
['SN2019hcc', '-host', 315.0872333333333, -21.343333333333334, '']
['SN2019gbx', '-host', 192.5116833333333, -14.766666666666667, '']
['SN2019gaf', '-host', 309.23019999999997, 2.8068, '']
['SN2019fxy', '-host', 155.33741249999997, 12.178241666666667, '']
['SN2019enr', '-host', 143.6988333333333, 10.286891666666667, '']
['SN2019ein', '-host', 208.37139166666663, 40.27538888888889, '']
['SN2019ehk', '-host', 185.73387499999998, 15.826, '']
['SN2019eez', '-host', 94.09262083333331, -21.35995, '']
['SN2019hge', '-host', 336.0883541666666, 24.788086111111113, '']
['SN2019esa', '-host', 118.75370416666665, -76.41194444444444, '']
['SN2019enz', '-host', 209.2754083333333, 27.994086111111113, '']
['SN2019enr', '-host', 143.6988333333333, 10.286891666666667, '']
['SN2019ein', '-host', 208.37139166666663, 40.27538888888889, '']
['SN2019cqc', '-host', 275.4293375, 30.992619444444447, '']
['SN2019cca', '-host', 180.71416666666664, -16.66333333333333, '']
['SN2019cad', '-host', 137.1790458333333, 44.81278888888889, '']
['SN2019ata', '-host', 153.54496666666662, -35.16083333333333, '']
['SN2019arb', '-host', 184.88011666666665, 49.81415833333333, '']
['SN2019ahd', '-host', 162.79912499999998, 5.842030555555556, '']
['SN2019yz', '-host', 235.48877083333332, 0.7109472222222222, '']
['SN2019rz', '-host', 102.60731666666665, 43.05331666666667, '']
['SN2019rn', '-host', 34.49835416666666, 14.533447222222222, '']
['SN2019np', '-host', 157.34149999999997, 29.510666666666665, '']
['SN2019kf', '-host', 156.82262916666664, 26.53308611111111, '']
['SN2019bm', '-host', 179.3181208333333, 36.41630833333333, '']
['SN2019bl', '-host', 106.14862916666665, 17.569630555555555, '']
['SN2018lei', '-host', 38.393054166666666, -39.044999999999995, '']
['SN2018kzr', '-host', 127.22274999999998, 1.110752777777778, '']
['SN2018kpo', '-host', 55.17939166666666, -6.423333333333334, '']
['SN2018jov', '-host', 120.02974999999999, 58.70970833333334, '']
['SN2018ivc', '-host', 40.67198333333333, -0.008866666666666667, '']
['SN2018aad', '-host', 59.50624166666666, -65.50694444444444, '']
['SN2018jky', '-host', 51.50882083333333, -17.563055555555557, '']
['SN2018jag', '-host', 15.951291666666664, 10.592361111111112, '']
['SN2018ivc', '-host', 40.672041666666665, -0.008888888888888889, '']
['SN2018isq', '-host', 49.210833333333326, 80.78458333333333, '']
['SN2018ilu', '-host', 353.3374166666666, 4.809627777777777, '']
['SN2018imf', '-host', 190.67245833333328, 13.265277777777778, '']
['SN2018ibb', '-host', 69.73733333333331, -20.66222222222222, '']
['SN2018hxf', '-host', 65.57484583333333, -5.468280555555555, '']
['SN2018jov', '-host', 120.02974999999999, 58.70970833333334, '']
['SN2018jky', '-host', 51.50882083333333, -17.563055555555557, '']
['SN2018hmx', '-host', 128.41391666666664, 55.598083333333335, '']
['SN2018hpu', '-host', 49.58843749999999, -41.609722222222224, '']
['SN2018htr', '-host', 3.5333333333333328, -23.16936388888889, '']
['SN2018hmx', '-host', 128.41391666666664, 55.598083333333335, '']
['SN2018hso', '-host', 173.46666666666667, 53.11872777777778, '']
['SN2018bgv', '-host', 165.6262083333333, 55.59883055555556, '']
['SN2018ilu', '-host', 353.3374166666666, 4.809627777777777, '']
['SN2018hpu', '-host', 49.58843749999999, -41.609722222222224, '']
['SN2018hkx', '-host', 60.22420833333332, -66.67527777777778, '']
['SN2018gwo', '-host', 182.16212499999997, 68.77916388888889, '']
['SN2018gro', '-host', 332.9549999999999, 38.70041666666667, '']
['SN2018get', '-host', 113.53779166666665, 4.549419444444444, '']
['SN2018bbl', '-host', 344.2267958333333, -37.346825, '']
['SN2018feb', '-host', 257.5465, 21.649036111111112, '']
['SN2018feq', '-host', 18.828079166666665, -44.91972222222222, '']
['SN2018evk', '-host', 348.9373333333333, 6.911027777777778, '']
['SN2018evt', '-host', 206.66337499999997, -9.643333333333333, 'do ']
['SN2018hfm', '-host', 144.0364, 6.257522222222223, '']
['SN2018dfy', '-host', 325.88712499999997, 43.549499999999995, '']
['SN2018dfg', '-host', 211.6445833333333, -5.450833333333334, '']
